user_id;app_name;age;gender;country;urban_rural;income_level;employment_status;education_level;relationship_status;has_children;exercise_hours_per_week;sleep_hours_per_night;diet_quality;smoking;alcohol_frequency;perceived_stress_score;self_reported_happiness;body_mass_index;blood_pressure_systolic;blood_pressure_diastolic;daily_steps_count;weekly_work_hours;hobbies_count;social_events_per_month;books_read_per_year;volunteer_hours_per_month;travel_frequency_per_year;daily_active_minutes_instagram;sessions_per_day;posts_created_per_week;reels_watched_per_day;stories_viewed_per_day;likes_given_per_day;comments_written_per_day;dms_sent_per_week;dms_received_per_week;ads_viewed_per_day;ads_clicked_per_day;time_on_feed_per_day;time_on_explore_per_day;time_on_messages_per_day;time_on_reels_per_day;followers_count;following_count;uses_premium_features;notification_response_rate;account_creation_year;last_login_date;average_session_length_minutes;content_type_preference;preferred_content_theme;privacy_setting_level;two_factor_auth_enabled;biometric_login_used;linked_accounts_count;subscription_status;user_engagement_score
668969;Instagram;62;Male;India;Suburban;High;Part-time;Some college;In a relationship;No;65;49;Poor;No;Weekly;14;3;250;103;91;7956;443;5;4;6;13;1;1750;9;2;126;107;121;27;31;31;13;1;89;19;25;52;3156;5382;No;87;2016;17/05/2025;194;Videos;Travel;Private;Yes;No;1;Premium;103
803100;Instagram;29;Female;South Korea;Urban;Upper-middle;Full-time employed;Other;Single;No;144;77;Average;Yes;Several times a week;10;8;314;119;90;8017;365;2;6;9;96;5;50;1;1;127;36;28;4;12;13;7;0;3;1;1;1;631;610;Yes;24;2011;06/02/2025;50;Photos;Art;Private;No;No;0;Free;65
483270;Instagram;39;Male;Other;Urban;Lower-middle;Student;Bachelors;Married;No;17;62;Poor;No;Never;9;4;234;113;72;7899;389;2;6;14;71;2;1770;13;5;142;117;127;29;34;33;14;2;86;19;27;40;403;653;No;5;2014;31/07/2025;136;Live;Fashion;Private;Yes;Yes;3;Free;112
941603;Instagram;24;Female;United States;Urban;Low;Student;Bachelors;Single;Yes;43;83;Very poor;No;Rarely;31;9;197;116;76;8065;499;3;4;10;7;0;2930;23;12;276;128;161;46;51;39;27;10;161;64;53;99;1595;3329;Yes;36;2022;19/08/2025;127;Live;Art;Private;Yes;Yes;1;Free;98
117967;Instagram;35;Female;India;Urban;Middle;Part-time;Masters;Married;No;73;83;Very poor;No;Rarely;39;3;245;120;83;7970;496;3;3;7;32;4;4060;14;8;267;150;210;73;52;59;35;11;217;102;53;84;2331;2663;No;49;2025;02/08/2025;290;Live;Tech;Friends only;Yes;Yes;1;Free;93
32334;Instagram;61;Male;India;Suburban;Low;Full-time employed;High school;Married;Yes;72;70;Average;No;Several times a week;12;6;254;95;94;8011;336;4;4;7;63;0;990;4;5;100;75;69;26;20;18;18;3;49;28;22;32;423;683;No;12;2022;15/11/2025;248;Photos;Fitness;Private;Yes;Yes;1;Premium;136
701956;Instagram;22;Male;Brazil;Suburban;Lower-middle;Full-time employed;High school;Married;Yes;21;73;Good;No;Never;19;7;304;151;78;8003;441;2;3;8;33;1;2280;11;11;248;120;133;39;36;47;23;4;136;54;46;90;1513;3389;No;2;2024;21/08/2025;207;Mixed;Food;Friends only;Yes;No;3;Free;107
8470;Instagram;39;Male;United States;Urban;Upper-middle;Retired;High school;Widowed;No;106;80;Good;No;Never;28;9;243;119;97;8041;424;3;3;11;22;3;1600;6;2;126;102;112;35;22;19;16;7;82;27;29;55;4777;9696;No;76;2025;12/02/2025;267;Videos;Other;Private;No;No;3;Free;117
247210;Instagram;56;Male;South Korea;Urban;Lower-middle;Student;Bachelors;Married;No;63;66;Very poor;No;Never;25;3;263;98;91;7724;259;2;3;10;50;0;2510;12;5;202;141;139;38;32;40;23;9;120;41;49;74;2248;3293;Yes;25;2014;16/02/2025;209;Photos;Fitness;Friends only;No;Yes;1;Free;91
412623;Instagram;23;Female;Brazil;Urban;Upper-middle;Student;Bachelors;In a relationship;No;62;67;Average;No;Rarely;3;4;246;158;81;8102;315;3;5;5;35;2;780;4;10;180;58;57;17;16;16;8;2;34;16;15;24;9978;10000;No;63;2010;14/12/2025;195;Videos;Fashion;Private;Yes;Yes;2;Free;153
227896;Instagram;53;Female;India;Suburban;Middle;Unemployed;High school;Single;Yes;111;70;Average;No;Rarely;36;2;299;119;92;8060;377;3;2;7;15;1;3760;11;7;262;150;204;71;49;57;35;12;177;39;52;114;1258;663;No;8;2014;05/12/2025;342;Live;Other;Public;No;Yes;1;Free;97
19555;Instagram;44;Female;United Kingdom;Urban;Lower-middle;Unemployed;Some college;Single;No;75;69;Average;No;Weekly;6;9;253;97;91;7987;436;2;9;8;52;1;750;6;1;86;56;65;13;14;8;10;5;32;9;9;29;444;752;Yes;4;2014;27/09/2025;125;Stories;Fitness;Friends only;Yes;No;2;Premium;124
50155;Instagram;54;Female;United Kingdom;Suburban;Upper-middle;Student;Masters;Single;Yes;50;78;Average;No;Rarely;5;1;200;96;95;8113;555;3;4;10;15;1;1110;9;3;122;80;62;28;20;22;7;4;57;29;14;39;466;1134;No;73;2025;12/06/2025;123;Videos;Travel;Private;Yes;Yes;0;Free;113
748587;Instagram;45;Male;Brazil;Urban;Middle;Retired;PhD;In a relationship;Yes;16;63;Very poor;Former;Rarely;20;9;258;119;63;8021;534;5;3;11;87;0;1630;7;3;141;97;123;21;25;28;15;7;98;46;33;44;741;1261;No;43;2014;09/02/2025;233;Stories;Food;Private;Yes;Yes;3;Free;106
105967;Instagram;32;Male;Germany;Suburban;Upper-middle;Full-time employed;Bachelors;Widowed;No;65;67;Good;Yes;Never;35;4;260;109;95;7978;511;5;2;12;72;1;3310;10;9;245;150;196;58;49;62;37;5;150;63;36;114;630;579;Yes;26;2023;14/03/2025;331;Photos;Travel;Public;Yes;Yes;2;Free;102
223638;Instagram;58;Non-binary;Canada;Rural;Middle;Unemployed;Masters;Single;No;98;77;Very poor;No;Weekly;24;3;234;117;66;8118;559;4;3;12;44;4;2910;9;11;233;149;179;52;42;38;31;2;116;51;53;75;602;1009;No;8;2025;26/09/2025;323;Photos;Food;Private;Yes;No;2;Free;108
595436;Instagram;55;Female;Australia;Suburban;Lower-middle;Full-time employed;PhD;In a relationship;Yes;20;78;Average;No;Never;4;2;214;117;71;8025;303;1;3;8;32;2;230;1;3;50;39;34;8;14;12;9;3;10;5;3;7;323;233;No;68;2018;12/06/2025;230;Reels;Food;Public;Yes;No;2;Free;246
954304;Instagram;22;Female;India;Urban;High;Full-time employed;Some college;Married;Yes;176;75;Poor;No;Weekly;13;7;334;120;67;8034;456;5;4;4;45;3;1100;3;5;201;81;90;21;20;25;15;3;61;12;13;34;701;1482;No;97;2020;22/05/2025;367;Videos;Travel;Public;Yes;No;2;Free;132
702016;Instagram;62;Female;South Korea;Urban;Middle;Freelancer;Masters;Single;No;59;62;Excellent;No;Rarely;7;9;252;137;99;8044;402;3;6;6;18;5;50;1;2;37;34;26;5;8;10;3;0;3;1;1;1;362;324;No;61;2020;06/01/2025;50;Live;Tech;Friends only;Yes;Yes;1;Free;70
545716;Instagram;45;Female;United Kingdom;Urban;Middle;Freelancer;Bachelors;Single;No;129;78;Average;No;Rarely;40;4;342;130;63;7911;514;1;5;8;26;4;3790;14;9;269;150;210;74;49;59;29;8;216;77;67;145;584;960;No;10;2014;09/10/2025;271;Stories;Fitness;Public;Yes;Yes;1;Business;101
341019;Instagram;60;Male;Brazil;Suburban;Low;Part-time;Masters;Married;Yes;91;77;Good;Yes;Rarely;9;7;290;133;69;7997;455;7;4;8;46;2;1090;5;3;85;74;69;20;23;27;12;3;55;20;23;35;3778;2051;No;6;2010;28/11/2025;218;Reels;Food;Friends only;No;Yes;4;Business;107
191937;Instagram;40;Male;United States;Suburban;High;Full-time employed;Other;Single;No;144;89;Good;No;Weekly;21;4;264;113;64;8029;295;0;4;15;28;2;2210;7;4;166;104;120;45;39;28;18;2;93;50;27;53;2538;4020;No;44;2016;21/05/2025;316;Mixed;Music;Friends only;No;Yes;0;Free;10
756950;Instagram;45;Female;Brazil;Suburban;Middle;Freelancer;High school;Single;No;58;72;Excellent;No;Weekly;15;5;268;159;68;8138;212;3;4;10;44;6;1620;12;7;125;113;104;30;22;16;23;4;86;37;29;41;1148;945;Yes;12;2019;23/05/2025;135;Mixed;Other;Friends only;Yes;Yes;3;Free;113
829895;Instagram;48;Male;United States;Urban;Low;Student;High school;Married;No;41;66;Poor;No;Never;9;2;210;119;68;7984;353;1;3;10;9;1;1290;4;0;103;105;101;27;30;25;15;1;70;34;14;45;241;469;Yes;22;2011;23/08/2025;322;Mixed;Other;Private;No;No;1;Free;119
566973;Instagram;61;Prefer not to say;India;Suburban;Lower-middle;Unemployed;High school;Divorced;No;166;73;Excellent;Yes;Rarely;16;9;226;156;73;7984;660;3;3;12;61;3;1700;19;1;140;92;90;31;27;33;24;6;92;43;30;49;859;561;No;88;2022;11/01/2025;89;Videos;Fitness;Public;Yes;No;2;Free;91
684896;Instagram;14;Female;United States;Urban;Upper-middle;Full-time employed;Bachelors;Single;No;18;74;Poor;No;Never;21;5;254;127;77;7980;425;5;3;11;79;7;2710;13;6;263;148;163;46;38;46;28;11;159;55;47;83;833;1588;No;39;2019;01/11/2025;208;Stories;Food;Friends only;Yes;No;2;Free;10
886638;Instagram;23;Male;India;Urban;Middle;Student;Masters;Single;No;151;75;Good;No;Never;22;9;225;110;75;7945;335;4;1;8;46;3;1910;14;11;220;100;116;33;32;27;19;6;86;22;21;47;2192;3405;No;14;2014;18/09/2025;136;Live;Travel;Private;No;No;3;Free;112
467752;Instagram;47;Female;India;Urban;Lower-middle;Freelancer;Bachelors;Married;No;54;60;Good;No;Never;24;7;252;119;79;7965;328;4;2;5;36;2;2010;8;2;164;114;131;38;29;26;19;5;83;29;34;72;440;775;No;61;2019;08/11/2025;251;Live;Music;Friends only;No;No;0;Free;105
357841;Instagram;52;Female;United States;Urban;Lower-middle;Full-time employed;Some college;Single;No;91;63;Average;Former;Several times a week;3;3;150;119;70;7952;499;1;2;3;21;2;330;2;4;48;41;34;10;9;9;2;2;14;8;6;11;1762;2843;No;39;2016;28/02/2025;165;Reels;Music;Friends only;Yes;Yes;1;Free;194
587114;Instagram;16;Male;United States;Urban;High;Part-time;Masters;Single;No;132;71;Average;No;Weekly;26;3;241;145;85;7865;287;4;1;11;60;1;3380;14;11;300;150;206;53;50;56;33;6;150;80;81;78;6629;9105;No;4;2023;01/01/2025;241;Mixed;Fashion;Friends only;Yes;No;2;Free;102
445624;Instagram;58;Female;South Korea;Suburban;Lower-middle;Student;Bachelors;Married;Yes;142;83;Excellent;No;Never;35;3;219;158;77;8083;341;1;5;10;18;0;2760;23;6;222;128;180;53;27;49;32;11;130;71;40;109;1978;4758;No;18;2015;28/05/2025;120;Mixed;Fashion;Public;Yes;No;3;Free;11
790449;Instagram;44;Male;United States;Urban;High;Full-time employed;Masters;In a relationship;No;105;84;Excellent;No;Rarely;33;1;285;106;66;7858;401;2;5;12;20;3;3730;12;2;265;150;201;67;42;50;43;10;173;48;70;131;1065;572;No;5;2022;16/08/2025;311;Live;Travel;Public;No;Yes;2;Free;91
965021;Instagram;46;Non-binary;India;Urban;Low;Student;High school;In a relationship;No;37;77;Average;No;Rarely;37;3;223;110;75;8100;372;3;7;13;48;4;3190;28;6;223;133;176;53;34;41;30;8;173;55;50;112;245;334;No;14;2010;10/11/2025;114;Mixed;Tech;Friends only;Yes;No;3;Free;94
1014562;Instagram;21;Female;United Kingdom;Urban;Middle;Student;Bachelors;Single;Yes;15;87;Good;Yes;Rarely;25;1;230;157;75;8010;467;3;5;10;40;3;2690;9;9;272;133;135;40;37;38;30;9;108;71;34;86;351;177;No;52;2012;22/02/2025;299;Live;Fashion;Public;No;Yes;2;Free;9
407992;Instagram;28;Non-binary;Brazil;Suburban;High;Full-time employed;Bachelors;Divorced;No;70;64;Poor;Yes;Weekly;12;1;218;144;94;7941;552;5;4;10;42;1;1420;4;1;181;94;99;20;26;22;25;3;67;30;27;52;2474;4543;Yes;8;2017;30/06/2025;355;Reels;Other;Public;Yes;No;3;Free;99
460790;Instagram;13;Male;United States;Urban;Middle;Retired;Other;In a relationship;No;66;69;Average;No;Rarely;34;1;246;111;79;7989;312;4;3;7;24;5;4630;17;11;300;150;259;66;50;56;39;6;217;92;111;183;2878;1949;No;92;2019;14/12/2025;272;Reels;Other;Private;No;No;4;Free;91
191967;Instagram;62;Female;India;Urban;Lower-middle;Full-time employed;High school;Married;No;76;81;Poor;Former;Never;20;6;255;128;74;7884;184;3;6;23;94;6;1290;4;3;108;77;94;25;21;15;16;6;54;18;22;35;1978;827;No;52;2015;03/01/2026;322;Live;Travel;Public;Yes;No;0;Premium;118
874191;Instagram;21;Female;India;Urban;Middle;Student;Bachelors;Single;Yes;121;78;Excellent;No;Rarely;13;9;225;120;76;7901;390;2;5;13;36;1;50;1;7;131;31;30;11;15;10;3;1;3;1;1;1;2080;3667;No;76;2011;24/03/2025;50;Stories;Other;Friends only;Yes;Yes;3;Free;1217
33410;Instagram;43;Male;India;Urban;High;Part-time;Other;In a relationship;No;14;73;Average;No;Rarely;19;2;242;115;80;7974;276;3;10;11;28;3;2530;26;6;181;139;140;40;34;33;29;4;149;46;55;81;2731;4611;No;7;2016;03/08/2025;97;Live;Art;Friends only;No;No;2;Free;94
283453;Instagram;32;Male;Brazil;Urban;Lower-middle;Full-time employed;Some college;Single;No;18;95;Poor;Former;Rarely;8;2;283;149;86;8182;501;1;4;10;26;0;2070;11;5;164;110;139;35;37;44;14;7;109;24;34;63;784;423;No;89;2022;29/12/2025;188;Stories;Food;Friends only;Yes;Yes;0;Business;108
425080;Instagram;18;Female;United Kingdom;Urban;Lower-middle;Freelancer;Bachelors;Married;Yes;70;78;Good;No;Never;21;8;276;115;72;7840;453;4;6;6;17;2;1580;10;5;208;80;104;26;23;28;25;5;73;30;37;34;3207;4979;No;26;2022;05/07/2025;158;Photos;Tech;Public;Yes;No;3;Premium;108
347427;Instagram;39;Female;Other;Urban;Lower-middle;Unemployed;Other;In a relationship;No;74;75;Average;No;Several times a week;15;2;245;93;81;7968;559;3;6;5;31;1;1730;5;1;160;96;108;39;28;36;27;4;80;45;34;57;805;1982;No;15;2021;28/07/2025;346;Photos;Music;Public;Yes;Yes;1;Free;109
17443;Instagram;56;Male;India;Urban;Middle;Unemployed;Masters;Single;No;65;76;Poor;No;Rarely;9;9;258;142;60;8082;467;2;2;11;25;4;50;1;0;40;31;32;10;13;12;7;2;3;1;1;2;589;496;No;39;2017;23/12/2025;50;Stories;Travel;Private;Yes;Yes;4;Business;867
815441;Instagram;63;Male;India;Urban;Lower-middle;Full-time employed;High school;Single;Yes;70;67;Excellent;No;Daily;16;1;301;130;87;7933;467;3;8;9;43;3;2290;8;6;168;116;141;46;34;31;23;4;135;49;48;59;414;378;Yes;88;2018;16/08/2025;286;Reels;Art;Public;Yes;No;1;Free;109
404411;Instagram;22;Male;United States;Rural;Low;Full-time employed;High school;Single;No;69;62;Average;No;Rarely;16;4;273;106;95;8013;295;3;5;9;16;3;1540;5;10;221;85;92;32;31;28;18;6;84;31;28;38;1527;3627;No;23;2019;27/09/2025;308;Videos;Food;Private;Yes;Yes;3;Free;12
902263;Instagram;51;Non-binary;United States;Urban;Middle;Retired;Other;Married;No;63;80;Average;No;Weekly;19;8;306;153;98;8007;298;1;1;9;16;0;530;2;5;79;44;47;14;13;21;6;0;24;6;10;16;74;118;No;63;2010;05/05/2025;265;Videos;Fashion;Private;No;No;0;Premium;167
16409;Instagram;61;Female;Other;Rural;Upper-middle;Full-time employed;Bachelors;Divorced;No;113;72;Poor;No;Never;15;8;270;115;90;8115;454;3;5;11;73;0;460;1;2;60;37;40;15;12;9;9;1;22;11;7;14;2037;2361;No;3;2021;11/01/2025;460;Stories;Art;Public;Yes;No;1;Premium;162
861941;Instagram;41;Female;Australia;Suburban;Low;Full-time employed;Bachelors;Single;No;47;82;Poor;No;Weekly;6;2;237;118;96;7965;387;4;4;9;52;3;870;5;1;82;58;67;20;15;14;12;3;37;25;17;31;539;1344;No;14;2021;24/09/2025;174;Stories;Fitness;Public;Yes;No;0;Free;125
492857;Instagram;56;Female;Japan;Rural;Upper-middle;Unemployed;Other;Widowed;No;23;64;Poor;Yes;Never;9;7;238;123;77;7932;369;3;3;8;34;3;50;1;8;45;25;21;6;13;10;3;0;2;1;1;2;2535;1736;No;56;2017;10/06/2025;50;Videos;Music;Private;No;Yes;5;Free;95
946122;Instagram;41;Female;United States;Urban;Low;Full-time employed;Bachelors;Single;No;38;48;Excellent;No;Never;29;3;238;112;94;7907;473;1;5;8;13;2;3700;20;9;275;150;219;61;48;62;35;9;153;79;56;93;1615;3334;No;21;2024;21/12/2025;185;Videos;Fashion;Friends only;Yes;No;2;Free;99
298707;Instagram;60;Female;Germany;Rural;High;Full-time employed;Bachelors;Married;No;145;70;Poor;No;Daily;25;8;202;123;73;7882;528;5;5;17;47;4;1420;5;1;120;84;90;30;24;19;11;3;81;34;19;41;102;85;No;26;2020;17/06/2025;284;Photos;Other;Private;Yes;Yes;4;Premium;107
134977;Instagram;59;Female;Other;Suburban;Middle;Student;High school;Single;No;90;67;Excellent;No;Rarely;9;4;268;113;70;8091;319;2;4;3;36;2;1190;6;5;115;79;79;31;23;24;7;4;55;21;27;31;7570;10000;No;1;2014;08/07/2025;198;Stories;Food;Public;Yes;Yes;2;Free;13
391247;Instagram;41;Male;United States;Rural;Middle;Student;Bachelors;In a relationship;No;31;88;Average;No;Weekly;11;7;215;122;66;8037;436;3;3;8;65;3;590;3;4;76;53;52;17;15;16;9;0;29;9;8;14;1595;2631;No;52;2024;18/08/2025;197;Photos;Music;Friends only;No;No;4;Business;163
25881;Instagram;13;Male;Japan;Urban;Middle;Unemployed;Some college;Single;No;36;64;Average;No;Never;27;9;246;151;79;7899;424;5;4;18;25;3;3020;12;12;300;140;174;44;34;42;39;10;134;86;44;101;3976;4762;No;89;2011;19/07/2025;252;Live;Tech;Friends only;Yes;No;2;Free;98
795348;Instagram;50;Male;India;Urban;Middle;Part-time;Other;Single;Yes;17;43;Good;No;Rarely;20;3;213;114;68;7951;441;5;1;9;35;5;2390;10;7;184;137;136;40;34;42;27;5;137;30;33;92;2034;1277;Yes;34;2012;12/09/2025;239;Live;Fitness;Public;Yes;No;3;Business;99
353451;Instagram;34;Male;India;Urban;Middle;Student;PhD;Single;No;56;74;Poor;No;Rarely;5;2;240;121;91;8070;568;0;6;10;109;3;1230;5;4;119;74;93;29;15;16;10;2;58;29;19;43;2046;2571;No;87;2021;16/06/2025;246;Mixed;Fashion;Private;Yes;No;0;Free;131
87453;Instagram;46;Male;Australia;Suburban;Low;Full-time employed;Some college;Single;No;113;60;Good;Former;Rarely;23;1;212;91;87;8072;289;4;6;16;16;3;2540;11;12;176;107;176;39;34;36;29;10;152;60;44;83;130;244;Yes;71;2023;18/09/2025;231;Stories;Tech;Public;Yes;Yes;1;Free;114
1033219;Instagram;63;Non-binary;India;Urban;Middle;Full-time employed;Bachelors;Single;No;22;75;Excellent;No;Several times a week;3;8;245;125;74;8006;365;2;7;4;12;4;520;2;3;84;47;43;10;18;12;7;4;30;8;11;11;785;1000;Yes;17;2017;24/05/2025;260;Stories;Music;Public;Yes;No;2;Free;136
385056;Instagram;57;Male;United States;Urban;Middle;Full-time employed;Bachelors;In a relationship;Yes;42;82;Excellent;No;Rarely;32;1;274;123;66;8069;213;1;1;7;12;2;2560;21;10;195;132;156;37;36;40;29;5;149;40;58;101;498;545;No;43;2013;29/04/2025;122;Videos;Fashion;Public;Yes;Yes;4;Premium;101
881231;Instagram;46;Male;United Kingdom;Urban;Middle;Full-time employed;Bachelors;Married;No;72;62;Good;Yes;Never;10;7;214;113;76;8065;429;7;2;9;57;5;350;2;3;63;47;30;17;19;16;7;1;20;8;4;13;936;1142;No;3;2024;18/07/2025;175;Stories;Fashion;Public;No;Yes;3;Free;203
741471;Instagram;45;Male;Brazil;Urban;Middle;Unemployed;Some college;Single;No;84;90;Good;Yes;Several times a week;11;6;258;95;96;7969;270;2;3;8;85;3;1400;5;2;115;77;84;26;37;24;13;4;79;14;20;34;262;245;No;75;2012;25/02/2025;280;Live;Travel;Private;No;No;4;Free;101
367943;Instagram;44;Male;South Korea;Urban;Lower-middle;Unemployed;Bachelors;Divorced;No;22;74;Good;No;Never;12;1;266;123;75;7842;302;2;6;8;68;5;2000;9;3;151;109;132;31;34;26;18;5;114;38;32;51;1315;1132;No;37;2022;10/12/2025;222;Photos;Other;Friends only;Yes;No;4;Free;101
628485;Instagram;25;Male;Other;Urban;Middle;Student;High school;In a relationship;No;81;57;Poor;No;Rarely;32;3;258;108;90;8006;394;8;0;13;35;2;3110;11;7;300;150;159;52;46;47;37;9;175;92;52;119;823;1112;No;34;2012;16/10/2025;283;Videos;Fitness;Public;Yes;Yes;1;Free;91
677424;Instagram;36;Female;India;Suburban;Middle;Unemployed;Some college;In a relationship;Yes;81;88;Excellent;Yes;Rarely;11;4;298;116;74;7981;254;5;0;9;35;3;2020;15;8;162;124;114;35;35;38;18;6;114;48;50;74;1896;1827;No;4;2018;01/01/2026;135;Photos;Music;Public;No;No;3;Premium;102
317980;Instagram;46;Male;United States;Suburban;Middle;Student;Some college;Single;Yes;147;67;Good;Yes;Weekly;18;2;261;139;68;7987;414;3;6;10;25;3;1820;11;3;141;95;117;35;34;19;28;7;93;26;29;51;1140;1121;Yes;41;2012;27/05/2025;165;Stories;Travel;Private;Yes;Yes;2;Free;107
229415;Instagram;17;Female;Canada;Suburban;Middle;Unemployed;High school;Divorced;Yes;109;92;Good;No;Daily;28;1;293;153;67;7824;613;7;2;7;95;2;3870;11;17;300;150;209;64;54;52;35;13;198;79;76;150;1582;2165;No;74;2012;01/04/2025;352;Mixed;Other;Public;Yes;No;2;Premium;10
644478;Instagram;20;Female;United States;Rural;Low;Full-time employed;Bachelors;In a relationship;No;113;73;Good;No;Weekly;21;4;318;159;65;8112;440;5;3;14;48;2;1740;6;5;209;104;104;30;19;21;19;6;99;40;36;53;1241;1270;No;75;2016;20/06/2025;290;Reels;Fitness;Private;Yes;No;3;Premium;102
946583;Instagram;38;Female;Other;Urban;Lower-middle;Freelancer;Some college;Single;No;128;66;Average;No;Several times a week;0;5;325;93;80;7970;336;2;3;4;107;4;270;1;1;55;39;36;7;12;8;5;3;14;6;3;8;1160;2447;Yes;1;2013;24/09/2025;270;Stories;Tech;Private;No;No;4;Free;189
489128;Instagram;51;Female;Brazil;Suburban;Middle;Student;Other;Single;No;106;52;Average;No;Rarely;10;10;263;96;74;7886;359;4;4;10;19;2;350;1;4;61;46;35;9;11;13;3;1;18;9;6;8;575;719;No;14;2011;10/10/2025;350;Stories;Tech;Public;Yes;No;1;Premium;181
294341;Instagram;52;Male;India;Urban;Lower-middle;Unemployed;Other;Single;Yes;41;72;Very poor;No;Weekly;0;4;277;91;84;7924;450;1;2;10;23;3;50;1;4;51;38;21;7;4;9;3;1;2;1;1;2;199;210;No;42;2022;26/02/2025;50;Videos;Other;Private;Yes;No;3;Free;783
596194;Instagram;21;Male;India;Urban;Lower-middle;Full-time employed;Bachelors;Single;No;45;55;Average;No;Several times a week;25;1;309;107;67;7954;265;5;4;9;89;1;2920;24;13;300;150;181;50;34;41;25;11;172;41;40;80;2607;6465;Yes;16;2010;21/02/2025;122;Videos;Fashion;Friends only;Yes;No;2;Business;109
935300;Instagram;65;Female;United States;Suburban;Lower-middle;Student;High school;Divorced;Yes;77;78;Poor;Yes;Never;33;7;280;110;93;8187;375;4;6;13;20;3;2780;10;8;206;150;174;50;39;46;26;11;143;72;33;73;1810;3357;No;2;2012;09/03/2025;278;Photos;Tech;Friends only;Yes;No;1;Free;107
499793;Instagram;18;Female;Australia;Suburban;Upper-middle;Full-time employed;High school;Single;Yes;86;82;Average;No;Rarely;34;8;287;139;80;8030;460;2;3;11;17;1;3620;34;12;300;150;210;65;48;49;30;7;175;66;51;123;856;392;No;62;2019;24/12/2025;106;Reels;Tech;Friends only;Yes;No;5;Free;104
942892;Instagram;59;Male;Brazil;Urban;Low;Student;Bachelors;In a relationship;No;78;44;Excellent;Yes;Several times a week;22;2;217;158;70;8116;570;2;2;3;23;2;2730;17;5;204;130;163;56;35;32;27;10;113;57;43;73;399;440;No;58;2014;17/06/2025;161;Stories;Art;Friends only;No;Yes;2;Free;106
99778;Instagram;15;Male;United Kingdom;Urban;Middle;Unemployed;Bachelors;Single;No;153;61;Average;No;Several times a week;13;1;197;106;70;7964;314;0;5;11;5;2;2330;10;10;264;117;135;47;37;37;19;4;94;40;36;60;1368;2682;No;57;2015;23/12/2025;233;Live;Other;Friends only;Yes;Yes;4;Premium;111
412438;Instagram;43;Male;United States;Urban;Low;Part-time;Other;Single;No;52;74;Excellent;Yes;Rarely;21;10;198;126;86;8047;539;5;3;12;20;5;1330;11;3;123;83;104;21;33;21;22;2;57;29;13;28;2982;3957;No;2;2018;24/12/2025;121;Live;Travel;Public;No;No;1;Free;116
938702;Instagram;33;Male;Brazil;Rural;Middle;Full-time employed;High school;Single;No;39;70;Excellent;No;Rarely;17;4;211;129;89;7853;416;3;4;7;41;7;1940;7;5;165;104;104;33;24;31;21;6;113;34;24;52;614;284;Yes;23;2013;28/01/2025;277;Reels;Art;Private;Yes;No;1;Free;95
951258;Instagram;21;Non-binary;United States;Rural;High;Full-time employed;High school;Married;Yes;37;61;Poor;Yes;Weekly;11;10;237;155;91;7978;579;0;3;9;37;2;1120;8;4;190;89;74;20;17;20;13;2;67;20;24;23;2201;990;No;94;2014;29/10/2025;140;Live;Art;Public;Yes;Yes;4;Free;112
751837;Instagram;64;Male;India;Urban;Low;Full-time employed;Bachelors;In a relationship;No;186;72;Poor;No;Never;28;5;219;97;96;8142;370;2;3;9;36;4;3350;28;6;248;150;201;59;33;54;44;11;165;42;64;73;2162;2886;No;5;2012;20/05/2025;120;Mixed;Tech;Friends only;No;Yes;1;Free;10
921633;Instagram;62;Male;United States;Urban;Lower-middle;Full-time employed;Bachelors;In a relationship;Yes;43;73;Poor;Former;Never;35;3;275;130;87;8044;393;4;4;8;19;2;3060;13;10;246;150;171;56;44;37;33;7;183;59;74;72;2167;1164;Yes;36;2022;30/09/2025;235;Videos;Fashion;Public;No;No;2;Business;102
372526;Instagram;39;Male;United Kingdom;Urban;High;Full-time employed;Bachelors;Married;No;79;86;Average;No;Weekly;23;1;226;107;76;8051;338;2;2;4;40;4;3240;12;7;259;150;197;44;38;47;30;10;155;68;33;114;142;156;No;59;2016;26/05/2025;270;Videos;Travel;Private;Yes;Yes;1;Free;94
